[2025-07-16 21:30:12] [INFO    ] discord.client: logging in using static token
[2025-07-16 21:30:50] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-16 21:30:50] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-07-16 21:30:50] [DEBUG   ] discord.voice_state: Connection state changed to got_voice_state_update
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_SERVER_UPDATE', 's': 16, 'op': 0, 'd': {'token': '20e3e19c3493a7dd', 'guild_id': '845096333950058496', 'endpoint': 'hongkong11189.discord.media:443'}}
[2025-07-16 21:30:50] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-16 21:30:50] [DEBUG   ] discord.voice_state: Connection state changed to got_both_voice_updates
[2025-07-16 21:30:50] [INFO    ] discord.voice_state: Voice handshake complete. Endpoint found: hongkong11189.discord.media
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 0, 'd': {'server_id': '845096333950058496', 'user_id': '1394217509124833300', 'session_id': '6835c9a9cd1a31a4cdc59b3471db2252', 'token': '20e3e19c3493a7dd'}}.
[2025-07-16 21:30:50] [DEBUG   ] discord.voice_state: Connection state changed to websocket_connected
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 8, 'd': {'v': 4, 'heartbeat_interval': 13750.0}}
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 2, 'd': {'streams': [{'type': 'video', 'ssrc': 104615, 'rtx_ssrc': 104616, 'rid': '', 'quality': 0, 'active': False}], 'ssrc': 104614, 'port': 50003, 'modes': ['aead_aes256_gcm_rtpsize', 'aead_aes256_gcm', 'aead_xchacha20_poly1305_rtpsize', 'xsalsa20_poly1305_lite_rtpsize', 'xsalsa20_poly1305_lite', 'xsalsa20_poly1305_suffix', 'xsalsa20_poly1305'], 'ip': '35.215.151.133', 'experiments': ['fixed_keyframe_interval']}}
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: Connecting to voice socket
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: Sending ip discovery packet
[2025-07-16 21:30:50] [DEBUG   ] discord.voice_state: Registering socket listener callback <function DiscordVoiceWebSocket.discover_ip.<locals>.get_ip_packet at 0x000001E9D4FB05E0>
[2025-07-16 21:30:50] [DEBUG   ] discord.voice_state: Unregistering socket listener callback <function DiscordVoiceWebSocket.discover_ip.<locals>.get_ip_packet at 0x000001E9D4FB05E0>
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: Received ip discovery packet: b'\x00\x02\x00F\x00\x01\x98\xa661.223.33.33\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xf2\xc6'
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: detected ip: 61.223.33.33 port: 62150
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: received supported encryption modes: aead_xchacha20_poly1305_rtpsize, xsalsa20_poly1305_lite, xsalsa20_poly1305_suffix, xsalsa20_poly1305
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 1, 'd': {'protocol': 'udp', 'data': {'address': '61.223.33.33', 'port': 62150, 'mode': 'aead_xchacha20_poly1305_rtpsize'}}}.
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: selected the voice protocol for use (aead_xchacha20_poly1305_rtpsize)
[2025-07-16 21:30:50] [DEBUG   ] discord.voice_state: Connection state changed to got_ip_discovery
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 11, 'd': {'user_ids': ['730054939333886052', '865202317601931295']}}
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 5, 'd': {'user_id': '730054939333886052', 'ssrc': 103784, 'speaking': 1}}
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 5, 'd': {'user_id': '865202317601931295', 'ssrc': 103513, 'speaking': 1}}
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 18, 'd': {'user_id': '730054939333886052', 'flags': 2}}
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 18, 'd': {'user_id': '865202317601931295', 'flags': 2}}
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 20, 'd': {'user_id': '730054939333886052', 'platform': 0}}
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 20, 'd': {'user_id': '865202317601931295', 'platform': 0}}
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 4, 'd': {'video_codec': 'H264', 'secure_frames_version': 0, 'secret_key': [121, 89, 198, 86, 207, 63, 167, 9, 55, 56, 56, 234, 26, 98, 48, 177, 185, 14, 180, 164, 219, 33, 155, 23, 4, 44, 25, 81, 162, 252, 11, 151], 'mode': 'aead_xchacha20_poly1305_rtpsize', 'media_session_id': 'aed9bd3ae498fec54ffa7726abbdca4f', 'dave_protocol_version': 0, 'audio_codec': 'opus'}}
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: received secret key for voice connection
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 0, 'delay': 0, 'ssrc': 104614}}.
[2025-07-16 21:30:50] [DEBUG   ] discord.voice_state: Connection state changed to connected
[2025-07-16 21:30:50] [INFO    ] discord.voice_state: Voice connection complete.
[2025-07-16 21:30:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 17, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-16T13:30:50.214000+00:00', 'pinned': False, 'nonce': '17213090228870895241', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1395026792061992993'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-16T12:58:25.660732+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1395034948481585244', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '已經加入語音頻道：聊天-alpha', 'components': [], 'channel_type': 0, 'channel_id': '1192135144530788486', 'author': {'username': 'dasatoOVA', 'public_flags': 0, 'primary_guild': None, 'id': '1394217509124833300', 'global_name': None, 'display_name_styles': None, 'discriminator': '6154', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '89bdd09043389d7a853a8f47970c5c41'}, 'attachments': [], 'guild_id': '845096333950058496'}}
[2025-07-16 21:30:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-16 21:30:51] [DEBUG   ] discord.client: Dispatching event message
[2025-07-16 21:30:51] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1192135144530788486/messages with {"content":"\u5df2\u7d93\u52a0\u5165\u8a9e\u97f3\u983b\u9053\uff1a\u804a\u5929-alpha","components":[],"nonce":"17213090228870895241","enforce_nonce":true,"tts":false} has returned 200
[2025-07-16 21:30:51] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1192135144530788486/messages has received {'type': 0, 'content': '已經加入語音頻道：聊天-alpha', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-07-16T13:30:50.214000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1395034948481585244', 'channel_id': '1192135144530788486', 'author': {'id': '1394217509124833300', 'username': 'dasatoOVA', 'avatar': '89bdd09043389d7a853a8f47970c5c41', 'discriminator': '6154', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': 'e8a83086c73f847f61699c36b8adcb84', 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '17213090228870895241'}
[2025-07-16 21:30:51] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-07-16 21:30:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 18, 'op': 0, 'd': {'user_id': '865202317601931295', 'timestamp': 1752672651, 'member': {'user': {'username': 'simako0628', 'public_flags': 0, 'primary_guild': {'tag': 'NURO', 'identity_guild_id': '574720535888396288', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'id': '865202317601931295', 'global_name': 'simako', 'display_name': 'simako', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'ec6e231aae313180a019f8cf07a3863b'}, 'roles': ['1319860089502437376', '1133393468580962405', '1154014290341273701', '1133393596771475529', '1180399757651345418', '1238647994975391805', '1319861556078448661', '1133394023122472982', '1296809027421863997'], 'premium_since': None, 'pending': False, 'nick': '躺分優越小男娘', 'mute': False, 'joined_at': '2023-07-21T04:57:28.717000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1192135144530788486', 'guild_id': '845096333950058496'}}
[2025-07-16 21:30:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-16 21:30:52] [DEBUG   ] discord.client: Dispatching event typing
[2025-07-16 21:30:52] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-07-16 21:30:55] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-07-16 21:30:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-16 21:30:55] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1752672655660.
[2025-07-16 21:30:55] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1752672655660}.
[2025-07-16 21:30:55] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1752672655660}
[2025-07-16 21:30:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 19, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-16T13:30:57.185000+00:00', 'pinned': False, 'nonce': '1395034979221635072', 'mentions': [{'username': 'simako0628', 'public_flags': 0, 'primary_guild': {'tag': 'NURO', 'identity_guild_id': '574720535888396288', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'member': {'roles': ['1319860089502437376', '1133393468580962405', '1154014290341273701', '1133393596771475529', '1180399757651345418', '1238647994975391805', '1319861556078448661', '1133394023122472982', '1296809027421863997'], 'premium_since': None, 'pending': False, 'nick': '躺分優越小男娘', 'mute': False, 'joined_at': '2023-07-21T04:57:28.717000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '865202317601931295', 'global_name': 'simako', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'NURO', 'identity_guild_id': '574720535888396288', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'avatar_decoration_data': None, 'avatar': 'ec6e231aae313180a019f8cf07a3863b'}, {'username': 'twgamer7500', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1319860089502437376', '1133393468580962405', '1154014290341273701', '1186987598753841222', '1133393596771475529', '1180399757651345418', '1202975752807645234', '1238647994975391805', '1133723233712082965', '1133394023122472982', '1319861556078448661', '1296809027421863997'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2021-05-21T00:31:07.147000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '730054939333886052', 'global_name': '日麻中毒COCO', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'd1171e369ef2fe84801dfb0cb826ec72'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1319860089502437376', '1133393468580962405', '1154014290341273701', '1133393596771475529', '1180399757651345418', '1238647994975391805', '1319861556078448661', '1133394023122472982', '1296809027421863997'], 'premium_since': None, 'pending': False, 'nick': '躺分優越小男娘', 'mute': False, 'joined_at': '2023-07-21T04:57:28.717000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1395034977720078458', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!helpwe <@865202317601931295> <@730054939333886052>', 'components': [], 'channel_type': 0, 'channel_id': '1192135144530788486', 'author': {'username': 'simako0628', 'public_flags': 0, 'primary_guild': {'tag': 'NURO', 'identity_guild_id': '574720535888396288', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'id': '865202317601931295', 'global_name': 'simako', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'NURO', 'identity_guild_id': '574720535888396288', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'avatar_decoration_data': None, 'avatar': 'ec6e231aae313180a019f8cf07a3863b'}, 'attachments': [], 'guild_id': '845096333950058496'}}
[2025-07-16 21:30:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-16 21:30:58] [DEBUG   ] discord.client: Dispatching event message
[2025-07-16 21:30:58] [DEBUG   ] discord.client: Dispatching event command
[2025-07-16 21:30:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 20, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-16T13:30:57.493000+00:00', 'pinned': False, 'nonce': '10919744067537293621', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1395026792061992993'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-16T12:58:25.660732+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1395034979012055194', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '🔍 helpWE 指令開始執行', 'components': [], 'channel_type': 0, 'channel_id': '1192135144530788486', 'author': {'username': 'dasatoOVA', 'public_flags': 0, 'primary_guild': None, 'id': '1394217509124833300', 'global_name': None, 'display_name_styles': None, 'discriminator': '6154', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '89bdd09043389d7a853a8f47970c5c41'}, 'attachments': [], 'guild_id': '845096333950058496'}}
[2025-07-16 21:30:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-16 21:30:58] [DEBUG   ] discord.client: Dispatching event message
[2025-07-16 21:30:58] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1192135144530788486/messages with {"content":"\ud83d\udd0d helpWE \u6307\u4ee4\u958b\u59cb\u57f7\u884c","components":[],"nonce":"10919744067537293621","enforce_nonce":true,"tts":false} has returned 200
[2025-07-16 21:30:58] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1192135144530788486/messages has received {'type': 0, 'content': '🔍 helpWE 指令開始執行', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-07-16T13:30:57.493000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1395034979012055194', 'channel_id': '1192135144530788486', 'author': {'id': '1394217509124833300', 'username': 'dasatoOVA', 'avatar': '89bdd09043389d7a853a8f47970c5c41', 'discriminator': '6154', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': 'e8a83086c73f847f61699c36b8adcb84', 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '10919744067537293621'}
[2025-07-16 21:31:00] [DEBUG   ] discord.player: Spawning ffmpeg process with command: ['ffmpeg', '-i', 'output.mp3', '-f', 's16le', '-ar', '48000', '-ac', '2', '-loglevel', 'warning', '-blocksize', '8192', 'pipe:1']
[2025-07-16 21:31:00] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 1, 'delay': 0, 'ssrc': 104614}}.
[2025-07-16 21:31:00] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1752672660663.
[2025-07-16 21:31:00] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1752672660663}.
[2025-07-16 21:31:00] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1752672660663}
[2025-07-16 21:31:05] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1752672665678.
[2025-07-16 21:31:05] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1752672665678}.
[2025-07-16 21:31:05] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1752672665678}
[2025-07-16 21:31:10] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1752672670693.
[2025-07-16 21:31:10] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1752672670693}.
[2025-07-16 21:31:10] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1752672670693}
[2025-07-16 21:31:15] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 0, 'delay': 0, 'ssrc': 104614}}.
[2025-07-16 21:31:15] [DEBUG   ] discord.player: Preparing to terminate ffmpeg process 29452.
[2025-07-16 21:31:15] [INFO    ] discord.player: ffmpeg process 29452 successfully terminated with return code of 0.
[2025-07-16 21:31:15] [INFO    ] discord.voice_state: The voice handshake is being terminated for Channel ID 845096333950058500 (Guild ID 845096333950058496)
[2025-07-16 21:31:15] [DEBUG   ] discord.voice_state: Connection state changed to disconnected
[2025-07-16 21:31:15] [DEBUG   ] discord.gateway: Updating our voice state to {'op': 4, 'd': {'guild_id': 845096333950058496, 'channel_id': None, 'self_mute': False, 'self_deaf': False}}.
[2025-07-16 21:31:15] [DEBUG   ] discord.gateway: Received voice WSMessage(type=<WSMsgType.CLOSING: 256>, data=None, extra=None)
[2025-07-16 21:31:15] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 0, 'delay': 0, 'ssrc': 104614}}.
[2025-07-16 21:31:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 21, 'op': 0, 'd': {'member': {'user': {'username': 'dasatoOVA', 'public_flags': 0, 'primary_guild': None, 'id': '1394217509124833300', 'global_name': None, 'display_name': None, 'discriminator': '6154', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '89bdd09043389d7a853a8f47970c5c41'}, 'roles': ['1395026792061992993'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-16T12:58:25.660732+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '1394217509124833300', 'suppress': False, 'session_id': '6835c9a9cd1a31a4cdc59b3471db2252', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '845096333950058496', 'deaf': False, 'channel_id': None}}
[2025-07-16 21:31:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-16 21:31:15] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-07-16 21:31:15] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-07-16 21:31:36] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 21.
[2025-07-16 21:31:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-16 21:32:17] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 21.
[2025-07-16 21:32:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-16 21:32:58] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 21.
[2025-07-16 21:32:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-16 21:33:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 21.
[2025-07-16 21:33:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-16 21:34:21] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 21.
[2025-07-16 21:34:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-16 21:34:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 22, 'op': 0, 'd': {'member': {'user': {'username': 'twgamer7500', 'public_flags': 0, 'primary_guild': None, 'id': '730054939333886052', 'global_name': '日麻中毒COCO', 'display_name': '日麻中毒COCO', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'd1171e369ef2fe84801dfb0cb826ec72'}, 'roles': ['1319860089502437376', '1133393468580962405', '1154014290341273701', '1186987598753841222', '1133393596771475529', '1180399757651345418', '1202975752807645234', '1238647994975391805', '1133723233712082965', '1133394023122472982', '1319861556078448661', '1296809027421863997'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2021-05-21T00:31:07.147000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '730054939333886052', 'suppress': False, 'session_id': '3af32a417352a40aa185c1feebc420dc', 'self_video': False, 'self_stream': True, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '845096333950058496', 'discoverable': True, 'deaf': False, 'channel_id': '845096333950058500'}}
[2025-07-16 21:34:42] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-16 21:34:42] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-07-16 21:35:02] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 22.
[2025-07-16 21:35:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-16 21:35:43] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 22.
[2025-07-16 21:35:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-16 21:36:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 23, 'op': 0, 'd': {'member': {'user': {'username': 'simako0628', 'public_flags': 0, 'primary_guild': {'tag': 'NURO', 'identity_guild_id': '574720535888396288', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'id': '865202317601931295', 'global_name': 'simako', 'display_name': 'simako', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'ec6e231aae313180a019f8cf07a3863b'}, 'roles': ['1319860089502437376', '1133393468580962405', '1154014290341273701', '1133393596771475529', '1180399757651345418', '1238647994975391805', '1319861556078448661', '1133394023122472982', '1296809027421863997'], 'premium_since': None, 'pending': False, 'nick': '躺分優越小男娘', 'mute': False, 'joined_at': '2023-07-21T04:57:28.717000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '865202317601931295', 'suppress': False, 'session_id': '642451bdf7492b8c24db956f95631d3d', 'self_video': False, 'self_mute': True, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '845096333950058496', 'discoverable': True, 'deaf': False, 'channel_id': '845096333950058500'}}
[2025-07-16 21:36:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-16 21:36:24] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-07-16 21:36:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 23.
[2025-07-16 21:36:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-16 21:36:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 24, 'op': 0, 'd': {'member': {'user': {'username': 'simako0628', 'public_flags': 0, 'primary_guild': {'tag': 'NURO', 'identity_guild_id': '574720535888396288', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'id': '865202317601931295', 'global_name': 'simako', 'display_name': 'simako', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'ec6e231aae313180a019f8cf07a3863b'}, 'roles': ['1319860089502437376', '1133393468580962405', '1154014290341273701', '1133393596771475529', '1180399757651345418', '1238647994975391805', '1319861556078448661', '1133394023122472982', '1296809027421863997'], 'premium_since': None, 'pending': False, 'nick': '躺分優越小男娘', 'mute': False, 'joined_at': '2023-07-21T04:57:28.717000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '865202317601931295', 'suppress': False, 'session_id': '642451bdf7492b8c24db956f95631d3d', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '845096333950058496', 'discoverable': True, 'deaf': False, 'channel_id': '845096333950058500'}}
[2025-07-16 21:36:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-16 21:36:30] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-07-16 21:37:06] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 24.
[2025-07-16 21:37:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-16 21:37:47] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 24.
[2025-07-16 21:37:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-16 21:38:28] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 24.
[2025-07-16 21:38:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-16 21:39:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 24.
[2025-07-16 21:39:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
